"Budget","Project","Asset Name","Product","Date","Forecast Gross Risked Row","Actuals Gross Risked Row","Blended Gross Risked Row","FieldEst Gross Risked Row","FinActuals Gross Risked Row","FinBlend Gross Risked Row","Forecast Gross Unrisked Raw","Actuals Gross Unrisked Raw","Blended Gross Unrisked Raw","FieldEst Gross Unrisked Raw","FinActuals Gross Unrisked Raw","FinBlend Gross Unrisked Raw","Forecast Gross Risked Shrunk","Actuals Gross Risked Shrunk","Blended Gross Risked Shrunk","FieldEst Gross Risked Shrunk","FinActuals Gross Risked Shrunk","FinBlend Gross Risked Shrunk","Forecast Gross Unrisked Shrunk","Actuals Gross Unrisked Shrunk","Blended Gross Unrisked Shrunk","FieldEst Gross Unrisked Shrunk","FinActuals Gross Unrisked Shrunk","FinBlend Gross Unrisked Shrunk","Forecast Net Risked Raw","Actuals Net Risked Raw","Blended Net Risked Raw","FieldEst Net Risked Raw","FinActuals Net Risked Raw","FinBlend Net Risked Raw","Forecast Net Unrisked Raw","Actuals Net Unrisked Raw","Blended Net Unrisked Raw","FieldEst Net Unrisked Raw","FinActuals Net Unrisked Raw","FinBlend Net Unrisked Raw","Forecast Net Risked Sales","Actuals Net Risked Sales","Blended Net Risked Sales","FieldEst Net Risked Sales","FinActuals Net Risked Sales","FinBlend Net Risked Sales","Forecast Net Unrisked Sales","Actuals Net Unrisked Sales","Blended Net Unrisked Sales","FieldEst Net Unrisked Sales","FinActuals Net Unrisked Sales","FinBlend Net Unrisked Sales","Forecast Net Risked After Royalty","Actuals Net Risked After Royalty","Blended Net Risked After Royalty","FieldEst Net Risked After Royalty","FinActuals Net Risked After Royalty","FinBlend Net Risked After Royalty","Forecast Net Unrisked After Royalty","Actuals Net Unrisked After Royalty","Blended Net Unrisked After Royalty","FieldEst Net Unrisked After Royalty","FinActuals Net Unrisked After Royalty","FinBlend Net Unrisked After Royalty","Forecast Gross Unrisked Row","Forecast Gross Unrisked Row","Forecast Gross Unrisked Row","Forecast Gross Unrisked Row"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","LPGs","2013-09-01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18383.711433603545","0.0","18383.711433603312","0.0","0.0","18383.711433603312","18383.711433603545","0.0","18383.711433603312","0.0","0.0","18383.711433603312","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5515.113430081052","0.0","5515.113430081052","0.0","0.0","5515.113430081052","5515.113430081052","0.0","5515.113430081052","0.0","0.0","5515.113430081052","5515.113430081052","0.0","5515.113430081052","0.0","0.0","5515.113430081052","5515.113430081052","0.0","5515.113430081052","0.0","0.0","5515.113430081052","0.0","0.0","0.0","0.0"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","LPGs","2013-10-01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18812.54649140942","0.0","18812.546491409652","0.0","0.0","18812.546491409652","18812.54649140942","0.0","18812.546491409652","0.0","0.0","18812.546491409652","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5643.763947422849","0.0","5643.763947422849","0.0","0.0","5643.763947422849","5643.763947422849","0.0","5643.763947422849","0.0","0.0","5643.763947422849","5643.763947422849","0.0","5643.763947422849","0.0","0.0","5643.763947422849","5643.763947422849","0.0","5643.763947422849","0.0","0.0","5643.763947422849","0.0","0.0","0.0","0.0"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","LPGs","2013-11-01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18029.383437334327","0.0","18029.383437334443","0.0","0.0","18029.383437334443","18029.383437334327","0.0","18029.383437334443","0.0","0.0","18029.383437334443","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5408.815031200298","0.0","5408.815031200356","0.0","0.0","5408.815031200356","5408.815031200298","0.0","5408.815031200356","0.0","0.0","5408.815031200356","5408.815031200298","0.0","5408.815031200356","0.0","0.0","5408.815031200356","5408.815031200298","0.0","5408.815031200356","0.0","0.0","5408.815031200356","0.0","0.0","0.0","0.0"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","LPGs","2013-12-01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18449.953120257007","0.0","18449.95312025689","0.0","0.0","18449.95312025689","18449.953120257007","0.0","18449.95312025689","0.0","0.0","18449.95312025689","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5534.985936077137","0.0","5534.985936077108","0.0","0.0","5534.985936077108","5534.985936077137","0.0","5534.985936077108","0.0","0.0","5534.985936077108","5534.985936077137","0.0","5534.985936077108","0.0","0.0","5534.985936077108","5534.985936077137","0.0","5534.985936077108","0.0","0.0","5534.985936077108","0.0","0.0","0.0","0.0"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2011-01-01","1126045.5224309657","0.0","1089547.3662733347","0.0","0.0","1089547.3662733347","1126045.5224309657","0.0","1089547.3662733347","0.0","0.0","1089547.3662733347","1126045.5224309657","0.0","1089547.3662733347","0.0","0.0","1089547.3662733347","1126045.5224309657","0.0","1089547.3662733347","0.0","0.0","1089547.3662733347","337813.65672928933","0.0","326864.2098819997","0.0","0.0","326864.2098819997","337813.65672928933","0.0","326864.2098819997","0.0","0.0","326864.2098819997","337813.65672928933","0.0","326864.2098819997","0.0","0.0","326864.2098819997","337813.65672928933","0.0","326864.2098819997","0.0","0.0","326864.2098819997","337813.65672928933","0.0","326864.2098819997","0.0","0.0","326864.2098819997","337813.65672928933","0.0","326864.2098819997","0.0","0.0","326864.2098819997","1126045.5224309657","1126045.5224309657","1126045.5224309657","1126045.5224309657"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2011-02-01","1042195.8033413738","0.0","1042195.8033413747","0.0","0.0","1042195.8033413747","1042195.8033413738","0.0","1042195.8033413747","0.0","0.0","1042195.8033413747","1042195.8033413738","0.0","1042195.8033413747","0.0","0.0","1042195.8033413747","1042195.8033413738","0.0","1042195.8033413747","0.0","0.0","1042195.8033413747","312658.7410024125","0.0","312658.74100241315","0.0","0.0","312658.74100241315","312658.7410024125","0.0","312658.74100241315","0.0","0.0","312658.74100241315","312658.7410024125","0.0","312658.74100241315","0.0","0.0","312658.74100241315","312658.7410024125","0.0","312658.74100241315","0.0","0.0","312658.74100241315","312658.7410024125","0.0","312658.74100241315","0.0","0.0","312658.74100241315","312658.7410024125","0.0","312658.74100241315","0.0","0.0","312658.74100241315","1042195.8033413738","1042195.8033413738","1042195.8033413738","1042195.8033413738"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2011-03-01","1174721.4913325496","0.0","1174721.4913325487","0.0","0.0","1174721.4913325487","1174721.4913325496","0.0","1174721.4913325487","0.0","0.0","1174721.4913325487","1174721.4913325496","0.0","1174721.4913325487","0.0","0.0","1174721.4913325487","1174721.4913325496","0.0","1174721.4913325487","0.0","0.0","1174721.4913325487","352416.4473997634","0.0","352416.4473997635","0.0","0.0","352416.4473997635","352416.4473997634","0.0","352416.4473997635","0.0","0.0","352416.4473997635","352416.4473997634","0.0","352416.4473997635","0.0","0.0","352416.4473997635","352416.4473997634","0.0","352416.4473997635","0.0","0.0","352416.4473997635","352416.4473997634","0.0","352416.4473997635","0.0","0.0","352416.4473997635","352416.4473997634","0.0","352416.4473997635","0.0","0.0","352416.4473997635","1174721.4913325496","1174721.4913325496","1174721.4913325496","1174721.4913325496"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2011-04-01","1130837.7585719302","0.0","1130837.7585719298","0.0","0.0","1130837.7585719298","1130837.7585719302","0.0","1130837.7585719298","0.0","0.0","1130837.7585719298","1130837.7585719302","0.0","1130837.7585719298","0.0","0.0","1130837.7585719298","1130837.7585719302","0.0","1130837.7585719298","0.0","0.0","1130837.7585719298","339251.32757157926","0.0","339251.327571579","0.0","0.0","339251.327571579","339251.32757157926","0.0","339251.327571579","0.0","0.0","339251.327571579","339251.32757157926","0.0","339251.327571579","0.0","0.0","339251.327571579","339251.32757157926","0.0","339251.327571579","0.0","0.0","339251.327571579","339251.32757157926","0.0","339251.327571579","0.0","0.0","339251.327571579","339251.32757157926","0.0","339251.327571579","0.0","0.0","339251.327571579","1130837.7585719302","1130837.7585719302","1130837.7585719302","1130837.7585719302"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2011-05-01","1171910.379082352","0.0","1171910.3790823529","0.0","0.0","1171910.3790823529","1171910.379082352","0.0","1171910.3790823529","0.0","0.0","1171910.3790823529","1171910.379082352","0.0","1171910.3790823529","0.0","0.0","1171910.3790823529","1171910.379082352","0.0","1171910.3790823529","0.0","0.0","1171910.3790823529","351573.11372470576","0.0","351573.11372470576","0.0","0.0","351573.11372470576","351573.11372470576","0.0","351573.11372470576","0.0","0.0","351573.11372470576","351573.11372470576","0.0","351573.11372470576","0.0","0.0","351573.11372470576","351573.11372470576","0.0","351573.11372470576","0.0","0.0","351573.11372470576","351573.11372470576","0.0","351573.11372470576","0.0","0.0","351573.11372470576","351573.11372470576","0.0","351573.11372470576","0.0","0.0","351573.11372470576","1171910.379082352","1171910.379082352","1171910.379082352","1171910.379082352"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2011-06-01","1130451.1631470695","0.0","1130451.1631470667","0.0","0.0","1130451.1631470667","1130451.1631470695","0.0","1130451.1631470667","0.0","0.0","1130451.1631470667","1130451.1631470695","0.0","1130451.1631470667","0.0","0.0","1130451.1631470667","1130451.1631470695","0.0","1130451.1631470667","0.0","0.0","1130451.1631470667","339135.3489441229","0.0","339135.3489441215","0.0","0.0","339135.3489441215","339135.3489441229","0.0","339135.3489441215","0.0","0.0","339135.3489441215","339135.3489441229","0.0","339135.3489441215","0.0","0.0","339135.3489441215","339135.3489441229","0.0","339135.3489441215","0.0","0.0","339135.3489441215","339135.3489441229","0.0","339135.3489441215","0.0","0.0","339135.3489441215","339135.3489441229","0.0","339135.3489441215","0.0","0.0","339135.3489441215","1130451.1631470695","1130451.1631470695","1130451.1631470695","1130451.1631470695"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2011-07-01","1149674.4315384477","0.0","1149674.4315384487","0.0","0.0","1149674.4315384487","1149674.4315384477","0.0","1149674.4315384487","0.0","0.0","1149674.4315384487","1149674.4315384477","0.0","1149674.4315384487","0.0","0.0","1149674.4315384487","1149674.4315384477","0.0","1149674.4315384487","0.0","0.0","1149674.4315384487","344902.3294615317","0.0","344902.3294615329","0.0","0.0","344902.3294615329","344902.3294615317","0.0","344902.3294615329","0.0","0.0","344902.3294615329","344902.3294615317","0.0","344902.3294615329","0.0","0.0","344902.3294615329","344902.3294615317","0.0","344902.3294615329","0.0","0.0","344902.3294615329","344902.3294615317","0.0","344902.3294615329","0.0","0.0","344902.3294615329","344902.3294615317","0.0","344902.3294615329","0.0","0.0","344902.3294615329","1149674.4315384477","1149674.4315384477","1149674.4315384477","1149674.4315384477"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2011-08-01","1148103.9295385182","0.0","1148103.9295385173","0.0","0.0","1148103.9295385173","1148103.9295385182","0.0","1148103.9295385173","0.0","0.0","1148103.9295385173","1148103.9295385182","0.0","1148103.9295385173","0.0","0.0","1148103.9295385173","1148103.9295385182","0.0","1148103.9295385173","0.0","0.0","1148103.9295385173","344431.1788615575","0.0","344431.1788615566","0.0","0.0","344431.1788615566","344431.1788615575","0.0","344431.1788615566","0.0","0.0","344431.1788615566","344431.1788615575","0.0","344431.1788615566","0.0","0.0","344431.1788615566","344431.1788615575","0.0","344431.1788615566","0.0","0.0","344431.1788615566","344431.1788615575","0.0","344431.1788615566","0.0","0.0","344431.1788615566","344431.1788615575","0.0","344431.1788615566","0.0","0.0","344431.1788615566","1148103.9295385182","1148103.9295385182","1148103.9295385182","1148103.9295385182"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2011-09-01","1112204.3903282024","0.0","1112204.3903282024","0.0","0.0","1112204.3903282024","1112204.3903282024","0.0","1112204.3903282024","0.0","0.0","1112204.3903282024","1112204.3903282024","0.0","1112204.3903282024","0.0","0.0","1112204.3903282024","1112204.3903282024","0.0","1112204.3903282024","0.0","0.0","1112204.3903282024","333661.3170984611","0.0","333661.31709846156","0.0","0.0","333661.31709846156","333661.3170984611","0.0","333661.31709846156","0.0","0.0","333661.31709846156","333661.3170984611","0.0","333661.31709846156","0.0","0.0","333661.31709846156","333661.3170984611","0.0","333661.31709846156","0.0","0.0","333661.31709846156","333661.3170984611","0.0","333661.31709846156","0.0","0.0","333661.31709846156","333661.3170984611","0.0","333661.31709846156","0.0","0.0","333661.31709846156","1112204.3903282024","1112204.3903282024","1112204.3903282024","1112204.3903282024"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2011-10-01","1126885.507913515","0.0","1126885.5079135168","0.0","0.0","1126885.5079135168","1126885.507913515","0.0","1126885.5079135168","0.0","0.0","1126885.5079135168","1126885.507913515","0.0","1126885.5079135168","0.0","0.0","1126885.5079135168","1126885.507913515","0.0","1126885.5079135168","0.0","0.0","1126885.5079135168","338065.6523740534","0.0","338065.6523740534","0.0","0.0","338065.6523740534","338065.6523740534","0.0","338065.6523740534","0.0","0.0","338065.6523740534","338065.6523740534","0.0","338065.6523740534","0.0","0.0","338065.6523740534","338065.6523740534","0.0","338065.6523740534","0.0","0.0","338065.6523740534","338065.6523740534","0.0","338065.6523740534","0.0","0.0","338065.6523740534","338065.6523740534","0.0","338065.6523740534","0.0","0.0","338065.6523740534","1126885.507913515","1126885.507913515","1126885.507913515","1126885.507913515"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2011-11-01","1100144.5940546058","0.0","1100144.5940546077","0.0","0.0","1100144.5940546077","1100144.5940546058","0.0","1100144.5940546077","0.0","0.0","1100144.5940546077","1100144.5940546058","0.0","1100144.5940546077","0.0","0.0","1100144.5940546077","1100144.5940546058","0.0","1100144.5940546077","0.0","0.0","1100144.5940546077","330043.3782163821","0.0","330043.3782163826","0.0","0.0","330043.3782163826","330043.3782163821","0.0","330043.3782163826","0.0","0.0","330043.3782163826","330043.3782163821","0.0","330043.3782163826","0.0","0.0","330043.3782163826","330043.3782163821","0.0","330043.3782163826","0.0","0.0","330043.3782163826","330043.3782163821","0.0","330043.3782163826","0.0","0.0","330043.3782163826","330043.3782163821","0.0","330043.3782163826","0.0","0.0","330043.3782163826","1100144.5940546058","1100144.5940546058","1100144.5940546058","1100144.5940546058"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2011-12-01","1118666.6602653265","0.0","1118666.6602653284","0.0","0.0","1118666.6602653284","1118666.6602653265","0.0","1118666.6602653284","0.0","0.0","1118666.6602653284","1118666.6602653265","0.0","1118666.6602653284","0.0","0.0","1118666.6602653284","1118666.6602653265","0.0","1118666.6602653284","0.0","0.0","1118666.6602653284","335599.9980795998","0.0","335599.9980795998","0.0","0.0","335599.9980795998","335599.9980795998","0.0","335599.9980795998","0.0","0.0","335599.9980795998","335599.9980795998","0.0","335599.9980795998","0.0","0.0","335599.9980795998","335599.9980795998","0.0","335599.9980795998","0.0","0.0","335599.9980795998","335599.9980795998","0.0","335599.9980795998","0.0","0.0","335599.9980795998","335599.9980795998","0.0","335599.9980795998","0.0","0.0","335599.9980795998","1118666.6602653265","1118666.6602653265","1118666.6602653265","1118666.6602653265"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2012-01-01","1107877.8487661704","0.0","1107877.8487661686","0.0","0.0","1107877.8487661686","1107877.8487661704","0.0","1107877.8487661686","0.0","0.0","1107877.8487661686","1107877.8487661704","0.0","1107877.8487661686","0.0","0.0","1107877.8487661686","1107877.8487661704","0.0","1107877.8487661686","0.0","0.0","1107877.8487661686","332363.35462985","0.0","332363.35462984955","0.0","0.0","332363.35462984955","332363.35462985","0.0","332363.35462984955","0.0","0.0","332363.35462984955","332363.35462985","0.0","332363.35462984955","0.0","0.0","332363.35462984955","332363.35462985","0.0","332363.35462984955","0.0","0.0","332363.35462984955","332363.35462985","0.0","332363.35462984955","0.0","0.0","332363.35462984955","332363.35462985","0.0","332363.35462984955","0.0","0.0","332363.35462984955","1107877.8487661704","1107877.8487661704","1107877.8487661704","1107877.8487661704"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2012-02-01","1026323.9385637194","0.0","1026323.9385637194","0.0","0.0","1026323.9385637194","1026323.9385637194","0.0","1026323.9385637194","0.0","0.0","1026323.9385637194","1026323.9385637194","0.0","1026323.9385637194","0.0","0.0","1026323.9385637194","1026323.9385637194","0.0","1026323.9385637194","0.0","0.0","1026323.9385637194","307897.1815691143","0.0","307897.1815691143","0.0","0.0","307897.1815691143","307897.1815691143","0.0","307897.1815691143","0.0","0.0","307897.1815691143","307897.1815691143","0.0","307897.1815691143","0.0","0.0","307897.1815691143","307897.1815691143","0.0","307897.1815691143","0.0","0.0","307897.1815691143","307897.1815691143","0.0","307897.1815691143","0.0","0.0","307897.1815691143","307897.1815691143","0.0","307897.1815691143","0.0","0.0","307897.1815691143","1026323.9385637194","1026323.9385637194","1026323.9385637194","1026323.9385637194"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2012-03-01","1093049.1722618043","0.0","1093049.1722618006","0.0","0.0","1093049.1722618006","1093049.1722618043","0.0","1093049.1722618006","0.0","0.0","1093049.1722618006","1093049.1722618043","0.0","1093049.1722618006","0.0","0.0","1093049.1722618006","1093049.1722618043","0.0","1093049.1722618006","0.0","0.0","1093049.1722618006","327914.7516785413","0.0","327914.7516785404","0.0","0.0","327914.7516785404","327914.7516785413","0.0","327914.7516785404","0.0","0.0","327914.7516785404","327914.7516785413","0.0","327914.7516785404","0.0","0.0","327914.7516785404","327914.7516785413","0.0","327914.7516785404","0.0","0.0","327914.7516785404","327914.7516785413","0.0","327914.7516785404","0.0","0.0","327914.7516785404","327914.7516785413","0.0","327914.7516785404","0.0","0.0","327914.7516785404","1093049.1722618043","1093049.1722618043","1093049.1722618043","1093049.1722618043"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2012-04-01","1043183.1145633757","0.0","1043183.1145633757","0.0","0.0","1043183.1145633757","1043183.1145633757","0.0","1043183.1145633757","0.0","0.0","1043183.1145633757","1043183.1145633757","0.0","1043183.1145633757","0.0","0.0","1043183.1145633757","1043183.1145633757","0.0","1043183.1145633757","0.0","0.0","1043183.1145633757","312954.93436901085","0.0","312954.9343690127","0.0","0.0","312954.9343690127","312954.93436901085","0.0","312954.9343690127","0.0","0.0","312954.9343690127","312954.93436901085","0.0","312954.9343690127","0.0","0.0","312954.9343690127","312954.93436901085","0.0","312954.9343690127","0.0","0.0","312954.9343690127","312954.93436901085","0.0","312954.9343690127","0.0","0.0","312954.9343690127","312954.93436901085","0.0","312954.9343690127","0.0","0.0","312954.9343690127","1043183.1145633757","1043183.1145633757","1043183.1145633757","1043183.1145633757"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2012-05-01","1058694.8887324445","0.0","1058694.8887324445","0.0","0.0","1058694.8887324445","1058694.8887324445","0.0","1058694.8887324445","0.0","0.0","1058694.8887324445","1058694.8887324445","0.0","1058694.8887324445","0.0","0.0","1058694.8887324445","1058694.8887324445","0.0","1058694.8887324445","0.0","0.0","1058694.8887324445","317608.4666197337","0.0","317608.4666197328","0.0","0.0","317608.4666197328","317608.4666197337","0.0","317608.4666197328","0.0","0.0","317608.4666197328","317608.4666197337","0.0","317608.4666197328","0.0","0.0","317608.4666197328","317608.4666197337","0.0","317608.4666197328","0.0","0.0","317608.4666197328","317608.4666197337","0.0","317608.4666197328","0.0","0.0","317608.4666197328","317608.4666197337","0.0","317608.4666197328","0.0","0.0","317608.4666197328","1058694.8887324445","1058694.8887324445","1058694.8887324445","1058694.8887324445"
"Training Forecast","Saskatchewan Bakken","Bakken Base Well 2","Oil","2012-06-01","1021243.130300194","0.0","1021243.1303001978","0.0","0.0","1021243.1303001978","1021243.130300194","0.0","1021243.1303001978","0.0","0.0","1021243.1303001978","1021243.130300194","0.0","1021243.1303001978","0.0","0.0","1021243.1303001978","1021243.130300194","0.0","1021243.1303001978","0.0","0.0","1021243.1303001978","306372.9390900582","0.0","306372.93909005914","0.0","0.0","306372.93909005914","306372.9390900582","0.0","306372.93909005914","0.0","0.0","306372.93909005914","306372.9390900582","0.0","306372.93909005914","0.0","0.0","306372.93909005914","306372.9390900582","0.0","306372.93909005914","0.0","0.0","306372.93909005914","306372.9390900582","0.0","306372.93909005914","0.0","0.0","306372.93909005914","306372.9390900582","0.0","306372.93909005914","0.0","0.0","306372.93909005914","1021243.130300194","1021243.130300194","1021243.130300194","1021243.130300194"
